1250	2	0	42.83	1	1	0	1	1	1	1	1	1	1
1252	2	0	.	1	.	.	.	.	.	.	.	.	.
1253	2	.	.	1	1	1	1	1	1	1	1	1	1
1254	2	.	60.86	0	0	0	0	1	1	0	0	0	1
1256	2	0	72.8	1	0	0	0	0	1	0	0	1	0
1257	2	0	.	0	1	1	1	1	1	1	1	1	0
1259	2	.	.	0	1	1	1	1	1	1	1	1	1
1260	2	0	36.38	1	0	0	1	1	1	0	1	1	1
1261	2	0	62.18	1	0	0	0	0	0	0	0	0	0
1266	2	.	60.53	0	1	1	1	1	1	1	1	1	1
1268	2	.	.	0	0	0	0	0	0	0	0	0	0
1270	2	.	.	0	0	0	1	0	0	1	1	0	0
1274	2	0	.	1	0	1	1	0	0	0	1	1	1
1281	2	0	.	1	.	.	.	.	.	.	.	.	.
1282	2	0	54.24	1	1	1	1	0	0	0	0	1	1
1284	2	0	62.13	0	1	1	1	1	1	1	1	1	1
1285	2	0	.	1	.	.	.	.	.	.	.	.	.
1287	2	1	67.43	0	1	1	1	1	1	1	1	1	1
1288	2	0	.	1	1	1	1	1	1	1	1	1	1
1289	2	1	92.08	0	1	1	1	1	1	1	1	1	1
1292	2	0	.	0	1	1	1	0	0	1	0	.	.
1295	2	0	54.67	1	1	1	1	1	1	1	1	1	1
1296	2	0	52.73	1	1	1	1	1	1	1	1	1	1
1297	2	.	45.17	0	1	1	1	0	0	1	1	1	0
1300	2	.	.	0	0	0	0	0	0	1	0	0	1
1301	2	.	49.1	1	.	.	.	.	.	.	.	.	.
1303	2	0	.	1	1	.	1	0	1	0	0	1	1
1305	2	0	67.09	0	1	1	1	1	1	1	1	1	1
1306	2	.	65.99	0	1	1	1	1	1	0	1	1	1
1309	2	.	.	0	1	1	1	1	1	1	1	1	1
1312	2	.	.	1	.	.	.	.	.	.	.	.	.
1313	2	0	70.42	0	1	1	1	0	1	1	1	1	1
1316	2	0	48.16	0	0	1	1	0	1	1	1	1	0
1319	2	.	53.05	1	1	1	1	0	0	1	1	1	1
1320	2	1	.	0	1	0	1	0	0	0	1	1	1
1321	2	0	43.26	1	1	0	1	1	1	1	1	1	1
1322	2	0	.	0	0	0	0	1	1	0	1	1	0
1323	2	0	66.38	0	1	1	1	1	1	0	0	1	1
1324	2	.	.	0	1	1	1	0	0	1	1	.	1
1325	2	0	.	0	1	1	1	1	1	1	1	1	1
1329	2	0	36.2	1	1	0	1	0	1	1	1	1	0
1330	2	0	50.03	1	0	0	1	1	1	0	0	0	0
1331	2	0	.	1	1	1	1	0	0	1	1	1	1
1332	2	0	.	1	1	1	1	1	1	1	1	1	1
1335	2	0	.	1	.	.	.	.	.	.	.	.	.
1341	2	0	48.8	1	0	0	0	1	1	0	0	1	0
1342	2	0	61.48	1	1	1	1	0	1	1	1	1	1
1343	2	.	52.55	1	1	0	1	0	0	1	0	0	0
1345	2	0	57.14	1	0	1	1	0	1	1	1	1	0
1346	2	0	71.27	0	0	1	1	0	1	1	1	1	1
1349	2	0	.	1	0	0	0	0	1	1	1	1	1
1350	2	0	30.95	0	1	1	1	0	0	0	.	1	0
1351	2	0	.	0	1	0	1	0	0	0	0	1	1
1352	2	0	67.92	0	1	1	1	1	1	1	1	1	1
1354	2	1	70.76	1	1	1	1	.	0	1	0	1	1
1355	2	.	77.93	0	0	1	1	0	1	0	0	.	0
1356	2	.	40.91	0	1	0	0	0	1	0	0	1	0
1359	2	0	72.15	0	.	.	.	.	.	.	.	.	.
1362	2	0	55.52	1	1	1	1	0	1	1	0	1	1
1364	2	0	65.49	0	1	1	1	0	1	0	0	0	1
1369	2	0	71.76	1	1	1	1	1	1	0	1	1	0
1370	2	.	44.5	1	0	0	0	1	0	0	0	0	0
